energy,jerk,torque_changes,vfe,kld,bs,un,ig,vfe_squared
24.903960424419026,3032.6871839490614,5259.545129206367,328.32548391819,65.99008873105049,56.906720235943794,168.63713884353638,122.89680896699429,107797.62339011364
27.073971776716995,2779.9823410319445,15351.417721257532,299.59999310970306,63.068666219711304,52.6291244328022,165.43443500995636,115.6977906525135,89760.15587133412
22.227507584101605,1017.2394625217793,9093.583433194264,308.98754703998566,54.56591086089611,45.842701092362404,168.92670357227325,100.40861195325851,95473.30422578735
22.310306342371195,2571.6649551297533,9768.009539459514,293.9462013244629,69.62169429659843,55.310707062482834,162.8421906232834,124.93240135908127,86404.36927308167
27.164966310923937,3420.934680318037,21568.488839012567,309.18565452098846,62.363719284534454,51.368158608675,166.75605821609497,113.73187789320946,95595.76896157203
38.78567801359658,4772.684151232281,30986.040938753627,340.373416185379,65.40985962748528,55.65000347048044,169.68462026119232,121.05986309796572,115854.06244570525
22.299704567697272,1686.7432728373105,9561.228853498043,317.9700208902359,58.280120491981506,50.30627864599228,168.10312068462372,108.58639913797379,101104.93418493705
13.890717213957927,1871.228619322139,8494.390312402405,299.3799818754196,63.793356999754906,50.808673188090324,164.2253428697586,114.60203018784523,89628.37354772657
17.522561480319265,1457.7425654393091,4889.757003778064,325.7548131942749,59.4985691010952,53.480510994791985,169.46197056770325,112.97908009588718,106116.19831923694
16.51897676836991,1431.928652076042,6415.5207535251975,323.3561097383499,60.190859608352184,50.772769168019295,168.5266740322113,110.96362877637148,104559.1737051198
15.593078047836089,1821.4159778492929,10595.80198274866,312.9194551706314,61.4496368765831,52.647111266851425,167.53219294548035,114.09674814343452,97918.5854242848
20.7702166998879,1534.4375522216171,9167.153637216941,288.859109044075,57.481262758374214,45.30208332836628,164.4695724248886,102.7833460867405,83439.58487773682
27.452105205125243,3975.4198641090884,26057.76597132888,304.158509850502,65.41869916021824,52.21908728033304,164.93421411514282,117.63778644055128,92512.39911447793
30.4226904487021,4249.060339470774,13097.66911449928,288.8846700191498,67.24619562923908,50.266152411699295,162.45297253131866,117.51234804093838,83454.35257207305
44.436606339405586,3943.6791275713977,11602.015439335759,307.104407787323,63.4223091006279,51.029491543769836,165.41871058940887,114.45180064439774,94313.11728240238
18.395943491277276,1990.570721348965,12561.284941670538,310.7274134159088,54.48154017329216,43.57517808675766,167.78036332130432,98.05671826004982,96551.52544814111
23.37320456833035,2293.0407535862732,11697.033973629299,298.5963166952133,58.4109900444746,46.154238395392895,165.34962713718414,104.5652284398675,89159.76034394813
21.04613713554152,3110.4173610197263,10898.019415451176,303.52332675457,63.60751961171627,52.514113396406174,165.98386371135712,116.12163300812244,92126.40988416148
